"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"11.07.2019","2.001,07","2.025,62","2.035,80","1.995,30","4,32M","-0,81%"
"10.07.2019","2.017,41","1.996,51","2.024,94","1.995,40","4,93M","1,46%"
"09.07.2019","1.988,30","1.947,80","1.990,01","1.943,47","4,35M","1,84%"
"08.07.2019","1.952,32","1.934,12","1.956,00","1.928,25","2,88M","0,48%"
"05.07.2019","1.942,91","1.928,60","1.945,90","1.925,30","2,63M","0,20%"
"03.07.2019","1.939,00","1.935,89","1.941,59","1.930,50","1,69M","0,24%"
"02.07.2019","1.934,31","1.919,38","1.934,79","1.906,63","2,65M","0,63%"
"01.07.2019","1.922,19","1.922,98","1.929,82","1.914,66","3,20M","1,51%"
"28.06.2019","1.893,63","1.909,10","1.912,94","1.884,00","3,04M","-0,56%"
"27.06.2019","1.904,28","1.902,00","1.911,24","1.898,04","2,14M","0,34%"
"26.06.2019","1.897,83","1.892,48","1.903,80","1.887,32","2,44M","1,04%"
"25.06.2019","1.878,27","1.911,84","1.916,38","1.872,42","3,01M","-1,86%"
"24.06.2019","1.913,90","1.912,66","1.916,86","1.901,30","2,28M","0,14%"
"21.06.2019","1.911,30","1.916,10","1.925,95","1.907,58","3,93M","-0,36%"
"20.06.2019","1.918,19","1.933,33","1.935,20","1.905,80","3,22M","0,49%"
"19.06.2019","1.908,79","1.907,84","1.919,58","1.892,47","2,90M","0,39%"
"18.06.2019","1.901,37","1.901,35","1.921,67","1.899,79","3,90M","0,81%"
"17.06.2019","1.886,03","1.876,50","1.895,69","1.875,45","2,63M","0,88%"
"14.06.2019","1.869,67","1.864,00","1.876,00","1.859,00","2,85M","-0,03%"
"13.06.2019","1.870,30","1.866,72","1.883,09","1.862,22","2,80M","0,81%"
"12.06.2019","1.855,32","1.853,98","1.865,00","1.844,38","2,68M","-0,45%"
"11.06.2019","1.863,70","1.883,25","1.893,70","1.858,00","4,04M","0,16%"
"10.06.2019","1.860,63","1.822,00","1.884,87","1.818,00","5,37M","3,14%"
"07.06.2019","1.804,03","1.763,70","1.806,25","1.759,49","4,81M","2,83%"
"06.06.2019","1.754,36","1.737,71","1.760,00","1.726,13","3,69M","0,91%"
"05.06.2019","1.738,50","1.749,60","1.752,00","1.715,25","4,24M","0,52%"
"04.06.2019","1.729,56","1.699,24","1.730,82","1.680,89","5,68M","2,18%"
"03.06.2019","1.692,69","1.760,01","1.766,29","1.672,00","9,10M","-4,64%"
"31.05.2019","1.775,07","1.790,01","1.795,59","1.772,70","4,62M","-2,27%"
"30.05.2019","1.816,32","1.825,49","1.829,47","1.807,83","3,15M","-0,16%"
"29.05.2019","1.819,19","1.823,12","1.830,00","1.807,53","4,28M","-0,94%"
"28.05.2019","1.836,43","1.832,75","1.849,27","1.827,35","3,20M","0,72%"
"24.05.2019","1.823,28","1.835,89","1.841,76","1.817,85","3,37M","0,43%"
"23.05.2019","1.815,48","1.836,59","1.844,00","1.804,20","4,42M","-2,38%"
"22.05.2019","1.859,68","1.851,78","1.871,48","1.851,00","2,94M","0,12%"
"21.05.2019","1.857,52","1.874,79","1.879,00","1.846,00","4,01M","-0,08%"
"20.05.2019","1.858,97","1.852,69","1.867,78","1.835,54","3,80M","-0,54%"
"17.05.2019","1.869,00","1.893,05","1.910,53","1.867,33","4,74M","-2,02%"
"16.05.2019","1.907,57","1.885,94","1.917,51","1.882,29","4,71M","1,95%"
"15.05.2019","1.871,15","1.827,95","1.874,43","1.823,00","4,69M","1,69%"
"14.05.2019","1.840,12","1.839,50","1.852,44","1.815,75","4,63M","0,96%"
"13.05.2019","1.822,68","1.836,56","1.846,54","1.818,00","5,78M","-3,56%"
"10.05.2019","1.889,98","1.898,00","1.903,79","1.856,00","5,72M","-0,52%"
"09.05.2019","1.899,87","1.900,00","1.909,40","1.876,00","5,31M","-0,93%"
"08.05.2019","1.917,77","1.918,87","1.935,37","1.910,00","4,08M","-0,17%"
"07.05.2019","1.921,00","1.939,99","1.949,10","1.903,38","5,90M","-1,51%"
"06.05.2019","1.950,55","1.917,98","1.959,00","1.910,50","5,42M","-0,61%"
"03.05.2019","1.962,46","1.949,00","1.964,40","1.936,00","6,38M","3,24%"
"02.05.2019","1.900,82","1.913,33","1.921,55","1.881,87","3,96M","-0,56%"
"01.05.2019","1.911,52","1.933,09","1.943,64","1.910,55","3,12M","-0,78%"
"30.04.2019","1.926,52","1.930,10","1.935,71","1.906,95","3,51M","-0,61%"
"29.04.2019","1.938,43","1.949,00","1.956,34","1.934,09","4,02M","-0,63%"
"26.04.2019","1.950,63","1.929,00","1.951,00","1.898,00","8,43M","2,54%"
"25.04.2019","1.902,25","1.917,00","1.922,45","1.900,31","6,10M","0,03%"
"24.04.2019","1.901,75","1.925,00","1.929,69","1.898,16","3,68M","-1,14%"
"23.04.2019","1.923,77","1.891,20","1.929,26","1.889,58","4,64M","1,93%"
"22.04.2019","1.887,31","1.855,40","1.888,42","1.845,64","3,37M","1,38%"
"18.04.2019","1.861,69","1.868,79","1.870,82","1.859,48","2,75M","-0,17%"
"17.04.2019","1.864,82","1.872,99","1.876,47","1.860,44","2,89M","0,10%"
"16.04.2019","1.863,04","1.851,35","1.869,77","1.848,00","3,04M","0,98%"
"15.04.2019","1.844,87","1.842,00","1.846,85","1.818,90","3,72M","0,10%"
"12.04.2019","1.843,06","1.848,40","1.851,50","1.841,30","3,11M","-0,05%"
"11.04.2019","1.844,07","1.848,70","1.849,95","1.840,31","2,65M","-0,18%"
"10.04.2019","1.847,33","1.841,00","1.848,00","1.828,81","2,96M","0,63%"
"09.04.2019","1.835,84","1.845,49","1.853,09","1.831,78","3,71M","-0,76%"
"08.04.2019","1.849,86","1.833,23","1.850,20","1.825,11","3,75M","0,68%"
"05.04.2019","1.837,28","1.829,00","1.838,58","1.825,19","3,64M","1,01%"
"04.04.2019","1.818,86","1.820,65","1.828,75","1.804,20","3,62M","-0,10%"
"03.04.2019","1.820,70","1.826,72","1.830,00","1.809,62","3,98M","0,37%"
"02.04.2019","1.813,98","1.811,02","1.820,00","1.805,12","3,45M","-0,01%"
"01.04.2019","1.814,19","1.800,11","1.815,67","1.798,73","4,24M","1,88%"
"29.03.2019","1.780,75","1.786,58","1.792,86","1.776,63","3,32M","0,41%"
"28.03.2019","1.773,42","1.770,00","1.777,93","1.753,47","3,04M","0,44%"
"27.03.2019","1.765,70","1.784,13","1.787,50","1.745,68","4,32M","-1,01%"
"26.03.2019","1.783,76","1.793,00","1.805,77","1.773,36","4,87M","0,54%"
"25.03.2019","1.774,26","1.757,79","1.782,68","1.747,50","5,10M","0,54%"
"22.03.2019","1.764,77","1.810,17","1.818,98","1.763,11","6,36M","-3,00%"
"21.03.2019","1.819,26","1.796,26","1.823,75","1.787,28","5,77M","1,22%"
"20.03.2019","1.797,27","1.769,94","1.799,50","1.767,03","6,27M","2,01%"
"19.03.2019","1.761,85","1.753,51","1.784,16","1.753,51","6,36M","1,13%"
"18.03.2019","1.742,15","1.712,70","1.750,00","1.712,63","5,43M","1,74%"
"15.03.2019","1.712,36","1.703,00","1.718,80","1.693,13","7,55M","1,55%"
"14.03.2019","1.686,22","1.691,20","1.702,00","1.684,34","2,95M","-0,27%"
"13.03.2019","1.690,81","1.683,00","1.700,00","1.679,35","3,55M","1,06%"
"12.03.2019","1.673,10","1.669,00","1.684,27","1.660,98","3,61M","0,15%"
"11.03.2019","1.670,62","1.626,12","1.672,29","1.626,01","3,88M","3,07%"
"08.03.2019","1.620,80","1.604,01","1.622,72","1.586,57","4,67M","-0,32%"
"07.03.2019","1.625,95","1.667,37","1.669,75","1.620,51","4,96M","-2,58%"
"06.03.2019","1.668,95","1.695,97","1.697,75","1.668,28","4,00M","-1,39%"
"05.03.2019","1.692,43","1.702,95","1.707,80","1.689,01","3,68M","-0,22%"
"04.03.2019","1.696,17","1.685,00","1.709,43","1.674,36","6,17M","1,46%"
"01.03.2019","1.671,73","1.655,13","1.674,26","1.651,00","4,97M","1,95%"
"28.02.2019","1.639,83","1.635,25","1.651,77","1.633,83","3,03M","-0,08%"
"27.02.2019","1.641,09","1.628,18","1.641,81","1.615,10","3,15M","0,29%"
"26.02.2019","1.636,40","1.625,98","1.639,99","1.616,13","2,67M","0,21%"
"25.02.2019","1.633,00","1.641,45","1.654,60","1.630,39","3,18M","0,09%"
"22.02.2019","1.631,56","1.623,50","1.634,94","1.621,17","3,10M","0,75%"
"21.02.2019","1.619,44","1.619,85","1.623,56","1.600,91","3,48M","-0,16%"
"20.02.2019","1.622,10","1.630,00","1.634,93","1.610,12","3,34M","-0,34%"
"19.02.2019","1.627,58","1.601,00","1.634,00","1.600,56","3,68M","1,22%"
"15.02.2019","1.607,95","1.627,86","1.628,91","1.604,50","4,34M","-0,91%"
"14.02.2019","1.622,65","1.624,50","1.637,90","1.606,06","4,12M","-1,06%"
"13.02.2019","1.640,00","1.647,00","1.656,38","1.637,11","3,56M","0,12%"
"12.02.2019","1.638,01","1.604,00","1.639,39","1.598,88","4,86M","2,95%"
"11.02.2019","1.591,00","1.600,98","1.609,29","1.586,00","3,32M","0,18%"
"08.02.2019","1.588,22","1.586,00","1.588,59","1.566,76","5,66M","-1,62%"
"07.02.2019","1.614,37","1.625,00","1.625,54","1.592,91","4,63M","-1,58%"
"06.02.2019","1.640,26","1.670,75","1.672,26","1.633,34","3,94M","-1,12%"
"05.02.2019","1.658,81","1.643,34","1.665,26","1.642,50","4,45M","1,56%"
"04.02.2019","1.633,31","1.623,00","1.649,63","1.613,50","4,93M","0,44%"
"01.02.2019","1.626,23","1.638,88","1.673,06","1.622,01","11,51M","-5,38%"
"31.01.2019","1.718,73","1.692,85","1.736,41","1.679,08","10,91M","2,89%"
"30.01.2019","1.670,43","1.623,00","1.676,95","1.619,68","5,78M","4,80%"
"29.01.2019","1.593,88","1.631,27","1.632,38","1.590,72","4,63M","-2,69%"
"28.01.2019","1.637,89","1.643,59","1.645,00","1.614,09","4,84M","-1,96%"
"25.01.2019","1.670,57","1.670,50","1.683,48","1.661,61","4,96M","0,95%"
"24.01.2019","1.654,93","1.641,07","1.657,26","1.631,78","4,09M","0,91%"
"23.01.2019","1.640,02","1.656,00","1.657,43","1.612,00","5,23M","0,48%"
"22.01.2019","1.632,17","1.681,00","1.681,87","1.610,20","6,42M","-3,77%"
"18.01.2019","1.696,20","1.712,00","1.716,20","1.691,54","6,02M","0,18%"
"17.01.2019","1.693,22","1.680,00","1.700,17","1.677,50","4,21M","0,56%"
"16.01.2019","1.683,78","1.684,22","1.705,00","1.675,88","6,37M","0,55%"
"15.01.2019","1.674,56","1.632,00","1.675,16","1.626,01","6,00M","3,55%"
"14.01.2019","1.617,21","1.615,00","1.648,20","1.595,15","6,01M","-1,42%"
"11.01.2019","1.640,56","1.640,55","1.660,29","1.636,22","4,69M","-0,95%"
"10.01.2019","1.656,22","1.641,01","1.663,25","1.621,62","6,51M","-0,19%"
"09.01.2019","1.659,42","1.652,98","1.667,80","1.641,40","6,35M","0,17%"
"08.01.2019","1.656,58","1.664,69","1.676,61","1.616,61","8,88M","1,66%"
"07.01.2019","1.629,51","1.602,31","1.634,56","1.589,18","7,99M","3,44%"
"04.01.2019","1.575,39","1.530,00","1.594,00","1.518,31","9,18M","5,01%"
"03.01.2019","1.500,28","1.520,01","1.538,00","1.497,11","6,98M","-2,52%"
"02.01.2019","1.539,13","1.465,20","1.553,36","1.460,93","7,98M","2,47%"
"31.12.2018","1.501,97","1.510,80","1.520,76","1.487,00","6,95M","1,62%"
"28.12.2018","1.478,02","1.473,35","1.513,47","1.449,00","8,83M","1,12%"
"27.12.2018","1.461,64","1.454,20","1.469,00","1.390,31","9,72M","-0,63%"
"26.12.2018","1.470,90","1.368,89","1.473,16","1.363,01","10,41M","9,45%"
"24.12.2018","1.343,96","1.346,00","1.396,03","1.307,00","7,22M","-2,43%"
"21.12.2018","1.377,45","1.464,99","1.480,00","1.363,96","13,64M","-5,71%"
"20.12.2018","1.460,83","1.484,00","1.509,50","1.432,69","9,99M","-2,29%"
"19.12.2018","1.495,08","1.543,05","1.584,53","1.483,18","8,79M","-3,64%"
"18.12.2018","1.551,48","1.540,00","1.567,55","1.523,01","6,52M","2,01%"
"17.12.2018","1.520,91","1.566,00","1.576,13","1.505,01","8,83M","-4,46%"
"14.12.2018","1.591,91","1.638,00","1.642,57","1.585,00","6,37M","-4,01%"
"13.12.2018","1.658,38","1.680,00","1.692,12","1.641,50","5,27M","-0,31%"
"12.12.2018","1.663,54","1.669,00","1.704,99","1.660,27","6,60M","1,24%"
"11.12.2018","1.643,24","1.678,00","1.679,47","1.619,60","6,24M","0,13%"
"10.12.2018","1.641,03","1.623,84","1.657,99","1.590,87","7,49M","0,73%"
"07.12.2018","1.629,13","1.705,07","1.718,93","1.625,46","7,58M","-4,12%"
"06.12.2018","1.699,19","1.614,87","1.701,05","1.609,85","8,79M","1,85%"
"04.12.2018","1.668,40","1.756,00","1.770,34","1.665,00","8,69M","-5,87%"
"03.12.2018","1.772,36","1.769,46","1.778,34","1.730,00","6,86M","4,86%"
"30.11.2018","1.690,17","1.679,50","1.696,00","1.666,50","5,76M","0,99%"
"29.11.2018","1.673,57","1.674,99","1.689,99","1.652,33","6,61M","-0,25%"
"28.11.2018","1.677,75","1.613,92","1.681,45","1.601,21","8,46M","6,09%"
"27.11.2018","1.581,42","1.575,99","1.597,65","1.558,01","5,78M","0,01%"
"26.11.2018","1.581,33","1.539,00","1.584,81","1.524,22","6,26M","5,28%"
"23.11.2018","1.502,06","1.517,00","1.536,20","1.501,81","2,71M","-0,97%"
"21.11.2018","1.516,73","1.542,99","1.550,00","1.515,00","5,72M","1,42%"
"20.11.2018","1.495,46","1.437,50","1.534,75","1.420,00","10,88M","-1,11%"
"19.11.2018","1.512,29","1.577,01","1.581,19","1.503,36","7,79M","-5,09%"
"16.11.2018","1.593,41","1.587,50","1.614,48","1.573,12","6,07M","-1,61%"
"15.11.2018","1.619,44","1.581,01","1.624,82","1.546,51","8,43M","1,28%"
"14.11.2018","1.599,01","1.656,32","1.673,00","1.597,07","6,49M","-1,97%"
"13.11.2018","1.631,17","1.649,29","1.677,06","1.613,75","5,93M","-0,35%"
"12.11.2018","1.636,85","1.698,24","1.708,55","1.630,01","6,81M","-4,41%"
"09.11.2018","1.712,43","1.732,50","1.743,92","1.701,87","5,90M","-2,42%"
"08.11.2018","1.754,91","1.755,00","1.784,00","1.725,11","6,53M","-0,03%"
"07.11.2018","1.755,49","1.673,00","1.759,23","1.664,08","8,19M","6,86%"
"06.11.2018","1.642,81","1.618,35","1.665,00","1.614,55","4,26M","0,92%"
"05.11.2018","1.627,80","1.657,57","1.658,09","1.596,36","5,62M","-2,27%"
"02.11.2018","1.665,53","1.678,59","1.697,44","1.651,83","6,96M","0,00%"
"01.11.2018","1.665,53","1.623,53","1.670,45","1.598,44","8,14M","4,23%"
"31.10.2018","1.598,01","1.569,99","1.623,91","1.565,09","9,39M","4,42%"
"30.10.2018","1.530,42","1.486,16","1.540,99","1.476,36","12,46M","-0,55%"
"29.10.2018","1.538,88","1.660,00","1.665,74","1.495,00","13,87M","-6,33%"
"26.10.2018","1.642,81","1.649,59","1.698,46","1.603,00","14,96M","-7,82%"
"25.10.2018","1.782,17","1.703,34","1.794,81","1.692,01","10,29M","7,09%"
"24.10.2018","1.664,20","1.773,70","1.777,71","1.656,56","6,93M","-5,91%"
"23.10.2018","1.768,70","1.742,24","1.776,34","1.714,00","6,72M","-1,15%"
"22.10.2018","1.789,30","1.784,00","1.809,50","1.756,00","4,50M","1,43%"
"19.10.2018","1.764,03","1.785,16","1.809,10","1.753,00","5,91M","-0,38%"
"18.10.2018","1.770,72","1.821,49","1.830,15","1.767,87","5,87M","-3,33%"
"17.10.2018","1.831,73","1.842,79","1.845,00","1.807,00","5,30M","0,65%"
"16.10.2018","1.819,96","1.783,50","1.823,88","1.761,55","5,86M","3,35%"
"15.10.2018","1.760,95","1.795,00","1.795,05","1.734,23","6,44M","-1,55%"
"12.10.2018","1.788,61","1.808,00","1.808,95","1.742,53","9,44M","4,03%"
"11.10.2018","1.719,36","1.724,00","1.755,40","1.685,10","13,94M","-2,04%"
"10.10.2018","1.755,25","1.857,89","1.858,56","1.754,41","10,99M","-6,15%"
"09.10.2018","1.870,32","1.859,99","1.896,68","1.852,32","4,77M","0,32%"
"08.10.2018","1.864,42","1.874,00","1.902,00","1.830,66","7,39M","-1,34%"
"05.10.2018","1.889,65","1.917,99","1.929,08","1.862,83","6,82M","-1,04%"
"04.10.2018","1.909,42","1.949,00","1.956,00","1.896,57","7,26M","-2,22%"
"03.10.2018","1.952,76","1.981,70","1.989,70","1.949,81","5,25M","-0,94%"
"02.10.2018","1.971,31","1.999,99","2.013,39","1.965,77","5,40M","-1,65%"
"01.10.2018","2.004,36","2.021,99","2.033,19","2.003,60","3,47M","0,07%"
"28.09.2018","2.003,00","2.004,41","2.026,52","1.996,46","4,09M","-0,50%"
"27.09.2018","2.012,98","1.993,24","2.016,16","1.988,58","4,33M","1,93%"
"26.09.2018","1.974,85","1.968,50","1.995,25","1.961,52","4,31M","0,02%"
"25.09.2018","1.974,55","1.942,90","1.975,91","1.938,85","4,54M","2,08%"
"24.09.2018","1.934,36","1.903,79","1.936,88","1.865,00","4,21M","1,01%"
"21.09.2018","1.915,01","1.954,22","1.957,31","1.910,50","6,86M","-1,51%"
"20.09.2018","1.944,30","1.938,58","1.955,00","1.932,25","3,15M","0,93%"
"19.09.2018","1.926,42","1.940,50","1.940,83","1.904,90","4,06M","-0,75%"
"18.09.2018","1.941,05","1.918,65","1.958,20","1.915,44","4,27M","1,73%"
"17.09.2018","1.908,03","1.954,73","1.956,82","1.887,41","7,05M","-3,16%"
"14.09.2018","1.970,19","1.992,93","1.993,65","1.959,22","3,64M","-0,99%"
"13.09.2018","1.989,87","2.000,00","2.008,76","1.982,03","3,62M","-0,01%"
"12.09.2018","1.990,00","1.994,00","2.000,00","1.962,44","4,41M","0,14%"
"11.09.2018","1.987,15","1.928,27","1.988,88","1.917,00","5,03M","2,48%"
"10.09.2018","1.939,01","1.971,00","1.973,04","1.931,52","4,54M","-0,67%"
"07.09.2018","1.952,07","1.938,71","1.975,20","1.937,35","4,89M","-0,32%"
"06.09.2018","1.958,31","2.006,51","2.007,50","1.935,21","7,49M","-1,83%"
"05.09.2018","1.994,82","2.038,11","2.040,38","1.989,89","8,22M","-2,19%"
"04.09.2018","2.039,51","2.026,50","2.050,50","2.013,00","5,72M","1,33%"
"31.08.2018","2.012,71","2.007,00","2.022,38","2.004,74","4,20M","0,52%"
"30.08.2018","2.002,38","1.997,42","2.025,57","1.986,90","7,28M","0,21%"
"29.08.2018","1.998,10","1.953,45","1.998,69","1.948,94","6,53M","3,38%"
"28.08.2018","1.932,82","1.937,73","1.941,78","1.928,82","3,10M","0,27%"
"27.08.2018","1.927,68","1.915,00","1.927,70","1.909,28","3,57M","1,17%"
"24.08.2018","1.905,39","1.910,51","1.916,01","1.902,54","2,80M","0,13%"
"23.08.2018","1.902,90","1.907,17","1.919,50","1.900,76","3,56M","-0,10%"
"22.08.2018","1.904,90","1.876,64","1.905,80","1.876,64","3,08M","1,14%"
"21.08.2018","1.883,42","1.880,00","1.897,75","1.874,40","3,11M","0,36%"
"20.08.2018","1.876,71","1.890,57","1.891,75","1.866,06","2,86M","-0,29%"
"17.08.2018","1.882,22","1.885,80","1.888,00","1.855,55","4,10M","-0,23%"
"16.08.2018","1.886,52","1.903,94","1.905,00","1.883,55","3,96M","0,21%"
"15.08.2018","1.882,62","1.909,55","1.916,21","1.869,79","7,70M","-1,93%"
"14.08.2018","1.919,65","1.919,39","1.921,01","1.900,00","3,99M","1,24%"
"13.08.2018","1.896,20","1.898,50","1.925,00","1.893,67","5,53M","0,52%"
"10.08.2018","1.886,30","1.888,51","1.899,50","1.878,21","3,64M","-0,64%"
"09.08.2018","1.898,52","1.882,00","1.914,57","1.877,48","4,86M","0,64%"
"08.08.2018","1.886,52","1.861,00","1.891,51","1.854,50","3,96M","1,29%"
"07.08.2018","1.862,48","1.854,53","1.869,72","1.846,27","3,38M","0,80%"
"06.08.2018","1.847,75","1.825,81","1.847,77","1.818,92","3,39M","1,34%"
"03.08.2018","1.823,29","1.837,74","1.841,00","1.821,50","3,46M","-0,60%"
"02.08.2018","1.834,33","1.788,77","1.836,56","1.786,00","4,35M","2,07%"
"01.08.2018","1.797,17","1.784,00","1.798,44","1.776,02","4,15M","1,11%"
"31.07.2018","1.777,44","1.786,49","1.801,83","1.739,32","5,74M","-0,10%"
"30.07.2018","1.779,22","1.827,33","1.829,50","1.766,02","6,56M","-2,09%"
"27.07.2018","1.817,27","1.876,05","1.880,05","1.806,53","9,68M","0,51%"
"26.07.2018","1.808,00","1.839,00","1.844,68","1.804,50","9,92M","-2,98%"
"25.07.2018","1.863,61","1.829,30","1.863,84","1.822,64","3,84M","1,88%"
"24.07.2018","1.829,24","1.829,01","1.840,00","1.809,38","4,28M","1,51%"
"23.07.2018","1.802,00","1.812,21","1.819,00","1.769,99","3,89M","-0,65%"
"20.07.2018","1.813,70","1.825,01","1.834,84","1.810,06","3,89M","0,04%"
"19.07.2018","1.812,97","1.829,46","1.841,00","1.811,27","4,68M","-1,63%"
"18.07.2018","1.842,92","1.848,00","1.858,88","1.831,27","4,86M","-0,05%"
"17.07.2018","1.843,93","1.811,56","1.851,69","1.797,38","5,68M","1,18%"
"16.07.2018","1.822,49","1.821,95","1.841,95","1.814,45","5,47M","0,52%"
"13.07.2018","1.813,03","1.803,93","1.815,30","1.795,22","4,39M","0,91%"
"12.07.2018","1.796,62","1.764,51","1.798,00","1.762,18","4,53M","2,37%"
"11.07.2018","1.755,00","1.737,99","1.756,96","1.734,00","3,21M","0,68%"
"10.07.2018","1.743,07","1.738,53","1.750,00","1.731,00","3,00M","0,23%"
"09.07.2018","1.739,02","1.724,05","1.739,56","1.716,23","3,01M","1,66%"
"06.07.2018","1.710,63","1.696,00","1.715,27","1.691,67","2,65M","0,64%"
"05.07.2018","1.699,73","1.705,38","1.710,69","1.682,15","2,98M","0,34%"
"03.07.2018","1.693,96","1.723,96","1.725,00","1.692,48","2,18M","-1,16%"
"02.07.2018","1.713,78","1.682,70","1.713,89","1.678,06","3,19M","0,82%"
"29.06.2018","1.699,80","1.717,00","1.723,41","1.694,32","4,54M","-0,10%"
"28.06.2018","1.701,45","1.672,54","1.705,50","1.661,17","4,53M","2,47%"
"27.06.2018","1.660,51","1.708,11","1.711,95","1.660,00","4,87M","-1,81%"
"26.06.2018","1.691,09","1.672,37","1.701,57","1.663,34","4,39M","1,68%"
"25.06.2018","1.663,15","1.702,51","1.705,00","1.646,31","7,51M","-3,06%"
"22.06.2018","1.715,67","1.742,62","1.743,00","1.711,90","4,08M","-0,84%"
"21.06.2018","1.730,22","1.760,00","1.763,10","1.717,56","4,94M","-1,13%"
"20.06.2018","1.750,08","1.742,50","1.762,93","1.741,36","4,33M","0,88%"
"19.06.2018","1.734,78","1.709,04","1.736,11","1.700,39","4,29M","0,64%"
"18.06.2018","1.723,79","1.706,26","1.726,74","1.702,56","3,11M","0,46%"
"15.06.2018","1.715,97","1.714,00","1.720,87","1.708,52","4,78M","-0,46%"
"14.06.2018","1.723,86","1.713,48","1.724,80","1.708,87","3,17M","1,11%"
"13.06.2018","1.704,86","1.702,81","1.713,75","1.700,12","3,33M","0,36%"
"12.06.2018","1.698,75","1.693,00","1.699,51","1.691,52","2,26M","0,57%"
"11.06.2018","1.689,12","1.681,51","1.694,24","1.680,59","2,34M","0,30%"
"08.06.2018","1.683,99","1.681,12","1.689,44","1.673,01","2,96M","-0,31%"
"07.06.2018","1.689,30","1.698,56","1.699,90","1.676,11","3,77M","-0,38%"
"06.06.2018","1.695,75","1.704,51","1.714,50","1.686,47","5,47M","-0,04%"
"05.06.2018","1.696,35","1.672,99","1.699,00","1.670,06","4,78M","1,87%"
"04.06.2018","1.665,27","1.648,90","1.665,68","1.645,49","3,19M","1,45%"
"01.06.2018","1.641,54","1.637,03","1.646,73","1.635,09","3,31M","0,73%"
"31.05.2018","1.629,62","1.623,00","1.635,00","1.621,35","3,17M","0,29%"
"30.05.2018","1.624,89","1.618,10","1.626,00","1.612,93","2,91M","0,75%"
"29.05.2018","1.612,87","1.600,71","1.621,79","1.600,15","3,85M","0,17%"
"25.05.2018","1.610,15","1.603,00","1.614,12","1.600,45","2,70M","0,44%"
